alpha,beta,surrogate_h,surrogate_o,ratio_h_over_o
0.05,0.2811706625951745,1.5161182099170428e-05,3.251014471999975e-05,0.46635234108458146
0.05,0.2811706625951745,1.620524207078581e-05,3.282310873915974e-05,0.4937144193003291
0.05,0.2811706625951745,1.6428110980589247e-05,5.4796879973529e-05,0.29980011614758456
0.05,0.2811706625951745,1.4818144302154867e-05,6.363910800434702e-05,0.2328465116315376
0.05,0.2811706625951745,1.8376342714064137e-05,4.486198841343375e-05,0.4096194431845872
0.05,0.2811706625951745,1.83088902003317e-05,3.035140572937571e-05,0.6032303862160618
0.05,0.2811706625951745,1.8869417075247323e-05,6.708242967573175e-05,0.2812870250296504
0.05,0.2811706625951745,1.7408911829452638e-05,3.3305743448708975e-05,0.5226999918576343
0.05,0.2811706625951745,1.802027680428708e-05,9.40844356161132e-05,0.19153302760739385
0.05,0.2811706625951745,1.7537013106647283e-05,3.2429955664033623e-05,0.540765867469152
0.05,0.2811706625951745,1.9879101192604755e-05,4.3141505586408886e-05,0.4607883040333062
0.05,0.2811706625951745,1.5812012466390916e-05,2.3802323699593226e-05,0.6643054126123467
0.05,0.2811706625951745,1.4202285354890854e-05,2.2223687602526695e-05,0.6390606999567499
0.05,0.2811706625951745,1.589587838967041e-05,2.7464575289313647e-05,0.578777506013553
0.05,0.2811706625951745,1.756569432882988e-05,3.965059044832121e-05,0.4430121753602689
0.05,0.2811706625951745,1.6584226114167262e-05,6.359014674938389e-05,0.2607986765548381
0.05,0.2811706625951745,1.7258053378526185e-05,7.729680614238178e-05,0.22326994140917816
0.05,0.2811706625951745,1.6279822773589736e-05,0.00014632866584418663,0.11125518489264968
0.05,0.2811706625951745,1.6255205028647098e-05,4.650408698760685e-05,0.3495435795348277
0.05,0.2811706625951745,1.7798680568261287e-05,9.789901722010734e-05,0.18180652956141874
0.05,0.2811706625951745,1.8022965618414697e-05,3.152270566134818e-05,0.5717455161380294
0.05,0.2811706625951745,1.624084444779845e-05,3.511048762949176e-05,0.4625639102248363
0.05,0.2811706625951745,1.563496330197477e-05,2.599411222960868e-05,0.6014809493730552
0.05,0.2811706625951745,1.8058836943533797e-05,4.279827920831281e-05,0.4219524073768412
0.05,0.2811706625951745,1.694260187062636e-05,2.9536267921127507e-05,0.573620266306807
0.05,0.2811706625951745,1.4801632511578344e-05,4.34043389499269e-05,0.34101734687525453
0.05,0.2811706625951745,1.4299555481619481e-05,3.2374820746433224e-05,0.441687556932493
0.05,0.2811706625951745,1.9206758842777432e-05,0.00022514335045831403,0.08530902113555258
0.05,0.2811706625951745,1.7158748774958507e-05,5.1976264628694403e-05,0.33012662409537064
0.05,0.2811706625951745,1.5314278319713202e-05,8.938565401691913e-05,0.17132814530634277
0.05,0.2811706625951745,1.3989712846622789e-05,2.8074583851591913e-05,0.49830526146265675
0.05,0.2811706625951745,1.616472581876497e-05,3.791918343272875e-05,0.4262941433705267
0.05,0.2811706625951745,1.6353517873090193e-05,4.526001360997081e-05,0.3613237506735416
0.05,0.2811706625951745,1.6733785588283848e-05,3.940772087866522e-05,0.42463215875402943
0.05,0.2811706625951745,1.4199896724955017e-05,1.987351589023313e-05,0.7145135668688386
0.05,0.2811706625951745,1.5881670781262952e-05,2.5055973524059066e-05,0.6338476837075665
0.05,0.2811706625951745,1.7197908896251042e-05,3.3487512422938526e-05,0.5135618519239634
0.05,0.2811706625951745,1.634116645066242e-05,2.695696613662533e-05,0.6061945683294214
0.05,0.2811706625951745,1.757310006189743e-05,3.777180508285478e-05,0.46524385115696093
0.05,0.2811706625951745,1.6390849559774032e-05,2.729124395514081e-05,0.6005900495674003
0.05,0.2811706625951745,1.6029039560060663e-05,6.130948219060562e-05,0.26144470622387306
0.05,0.2811706625951745,1.4104022952631682e-05,4.946832170802022e-05,0.28511221860079844
0.05,0.2811706625951745,1.8098341459489602e-05,2.4446146288306368e-05,0.7403351532812682
0.05,0.2811706625951745,1.6825673438539813e-05,5.701619100293918e-05,0.2951034283870778
0.05,0.2811706625951745,1.577569149449468e-05,3.493700605335582e-05,0.4515467487512248
0.05,0.2811706625951745,1.6830348302467414e-05,3.406431574301101e-05,0.4940756312100736
0.05,0.2811706625951745,1.4354826389060049e-05,1.9291724476846545e-05,0.7440924426579054
0.05,0.2811706625951745,1.6481384069228603e-05,2.569515785333773e-05,0.6414198411739945
0.05,0.2811706625951745,1.5125372390451927e-05,5.5441169252246495e-05,0.27281842346496044
0.05,0.2811706625951745,1.6803949572629276e-05,4.906624166204072e-05,0.342474764795963
0.05,0.2811706625951745,1.48141887092021e-05,2.5134807536886268e-05,0.5893893831278288
0.05,0.2811706625951745,1.5568803933475923e-05,5.062054132634058e-05,0.3075590170620052
0.05,0.2811706625951745,1.7653828747943354e-05,3.048231116779182e-05,0.5791499421013955
0.05,0.2811706625951745,1.4358083341142629e-05,2.2200781920094368e-05,0.6467377317078568
0.05,0.2811706625951745,1.5562993911278296e-05,3.5307678270181366e-05,0.4407821378734443
0.05,0.2811706625951745,1.559033764713613e-05,2.0533706669339177e-05,0.7592558858559882
0.05,0.2811706625951745,1.8850263115315354e-05,7.972422327800074e-05,0.23644335862117996
0.05,0.2811706625951745,1.5111876359597061e-05,2.4719193751230915e-05,0.6113417982673708
0.05,0.2811706625951745,1.6807669324692767e-05,5.501327816731001e-05,0.3055202286541837
0.05,0.2811706625951745,1.607016894195069e-05,0.00012446618379325373,0.12911273128325576
0.05,0.2811706625951745,1.4251359043885067e-05,3.0077043751709287e-05,0.4738284507457671
0.05,0.2811706625951745,1.2933855425217677e-05,1.905403480538231e-05,0.6787987718781835
0.05,0.2811706625951745,1.642000754526464e-05,4.404125522563054e-05,0.37283241499685377
0.05,0.2811706625951745,1.884139408712873e-05,0.0001518387755896893,0.12408815873254556
0.05,0.2811706625951745,1.5095194517539578e-05,2.9194465137031646e-05,0.5170567245087877
0.05,0.2811706625951745,1.4664963336539805e-05,3.581640163206942e-05,0.4094482602464743
0.05,0.2811706625951745,1.7903360515463993e-05,5.940314697032866e-05,0.30138740838775024
0.05,1.5811388300841895,7.546505423911501e-05,0.0002110474516826426,0.3575738708875468
0.05,1.5811388300841895,8.886476539606808e-05,0.0009131741664789006,0.09731414735342422
0.05,1.5811388300841895,7.980247374108249e-05,0.0001997789612152318,0.39945384266518097
0.05,1.5811388300841895,7.040715229484018e-05,0.0001706564051463723,0.4125667140032151
0.05,1.5811388300841895,7.830805237973715e-05,0.00012463036351617452,0.6283224261764617
0.05,1.5811388300841895,7.232696088420521e-05,0.00016343740460032945,0.44253615664708995
0.05,1.5811388300841895,7.586873005388933e-05,0.0007958231597883954,0.09533365436871977
0.05,1.5811388300841895,7.150464169268172e-05,0.00013766318357317085,0.5194173186811092
0.05,1.5811388300841895,7.221953820146082e-05,0.0002455801547009405,0.29407725672869384
0.05,1.5811388300841895,8.730306240457321e-05,0.00019073262728337576,0.45772484575942574
0.05,1.5811388300841895,6.302751180490811e-05,0.0001012179233163668,0.6226912165339461
0.05,1.5811388300841895,8.576247606279704e-05,0.0001885734732126043,0.4547960781636844
0.05,1.5811388300841895,6.669022946790476e-05,0.00014641992340880126,0.455472369574372
0.05,1.5811388300841895,8.385081179018247e-05,0.00016087827750506161,0.5212065487681786
0.05,1.5811388300841895,8.156971263924066e-05,0.00014368645931580131,0.5676924118504629
0.05,1.5811388300841895,7.376543607767828e-05,0.00017869443511293854,0.412802088834255
0.05,1.5811388300841895,7.748862732518105e-05,0.0002291781598143292,0.3381152348372078
0.05,1.5811388300841895,7.505527905655426e-05,0.00011553107469805176,0.6496544696110228
0.05,1.5811388300841895,6.288489641525805e-05,0.00012085885715908952,0.5203168215671699
0.05,1.5811388300841895,8.204181711903529e-05,0.0001444568815599313,0.5679329100358457
0.05,1.5811388300841895,9.316222384205733e-05,0.00014183721251464145,0.6568249769604042
0.05,1.5811388300841895,7.128967873966178e-05,9.663765365845449e-05,0.737700844762024
0.05,1.5811388300841895,9.448692046027548e-05,0.0002142277022935901,0.44105836662891107
0.05,1.5811388300841895,8.763066887805039e-05,0.0015769317637609724,0.05557036194708374
0.05,1.5811388300841895,7.768849817224168e-05,0.00024677291874975984,0.3148177626857902
0.05,1.5811388300841895,8.098376326151268e-05,0.00015402420077472457,0.5257859664531507
0.05,1.5811388300841895,8.288992442020202e-05,0.0003335438332798948,0.24851283744360092
0.05,1.5811388300841895,8.380201834295974e-05,0.00017943734384547486,0.4670266319541995
0.05,1.5811388300841895,8.448204302749535e-05,0.00025169132790318655,0.33565734557207905
0.05,1.5811388300841895,7.219902118347127e-05,0.0002334221177394675,0.30930668388526794
0.05,1.5811388300841895,7.678367621288517e-05,0.00011075807528650957,0.6932557830592555
0.05,1.5811388300841895,7.956077475963347e-05,0.00016729146479258872,0.4755817928803152
0.05,1.5811388300841895,9.086765069506313e-05,0.00018880390134344734,0.4812805776177718
0.05,1.5811388300841895,7.85687803011244e-05,0.00017064852094039986,0.460412899380271
0.05,1.5811388300841895,9.65263349305888e-05,0.00037751254094849123,0.25569040617317956
0.05,1.5811388300841895,7.167355340278439e-05,0.00012077108095165875,0.5934661910616937
0.05,1.5811388300841895,7.642962245397131e-05,0.00013248444567649797,0.576895061633107
0.05,1.5811388300841895,7.69682317834003e-05,0.00012706709851216728,0.6057290414641068
0.05,1.5811388300841895,7.740818770115136e-05,0.0005852829400602392,0.13225772084384393
0.05,1.5811388300841895,9.31253177904156e-05,0.0002538235856143662,0.3668899309140671
0.05,1.5811388300841895,7.947335677785498e-05,0.00022385575780387728,0.3550203825781535
0.05,1.5811388300841895,8.139243903932736e-05,0.00022437434112346468,0.36275288266825567
0.05,1.5811388300841895,9.55095345679084e-05,0.00025967872486662506,0.3677988430394656
0.05,1.5811388300841895,8.579786551698986e-05,0.00020653549405609122,0.4154146284109827
0.05,1.5811388300841895,7.762984252328712e-05,9.34960169613354e-05,0.8303010657169533
0.05,1.5811388300841895,7.693171935783545e-05,0.00010059499084772515,0.7647669005138658
0.05,1.5811388300841895,6.801917380175433e-05,0.00020207638475747605,0.3366012999657937
0.05,1.5811388300841895,7.407068439729548e-05,0.00012075026285932416,0.613420481606644
0.05,1.5811388300841895,9.823488345669369e-05,0.0002908776095034987,0.33771895892699194
0.05,1.5811388300841895,8.552763521557939e-05,0.00014659646888677292,0.5834222056306049
0.05,1.5811388300841895,9.430256609264183e-05,0.0003442793494203049,0.2739129321913377
0.05,1.5811388300841895,9.1261262195503e-05,0.00020065167533478827,0.45482432201591716
0.05,1.5811388300841895,7.675813077412302e-05,0.0008413997463412055,0.09122671014330917
0.05,1.5811388300841895,7.23826161964125e-05,0.00010625708814379449,0.6812027080815475
0.05,1.5811388300841895,7.512716307283592e-05,0.00033013156282961093,0.22756734445173576
0.05,1.5811388300841895,8.637416970397609e-05,0.00015650508361527053,0.5518937002475003
0.05,1.5811388300841895,8.607749198872809e-05,0.0007983853694701349,0.10781446564565081
0.05,1.5811388300841895,7.781134330401643e-05,0.00017027050226520705,0.45698663167634496
0.05,1.5811388300841895,6.896581486797597e-05,0.00011797145758398226,0.5845974634913716
0.05,1.5811388300841895,8.463146571891853e-05,0.00011982858756076756,0.706271078059734
0.05,1.5811388300841895,9.008566558759948e-05,0.0002131763378152079,0.42258754658638675
0.05,1.5811388300841895,8.64567886899707e-05,0.0001987053499919307,0.4351004575039457
0.05,1.5811388300841895,8.085423044158031e-05,0.0004513328091131222,0.1791454749333656
0.05,1.5811388300841895,6.74582089484463e-05,0.00012878890870686934,0.5237889630852056
0.05,1.5811388300841895,7.791945063349043e-05,0.000349146524241103,0.22317120527793993
0.05,1.5811388300841895,8.279133267894715e-05,0.00016558862053367166,0.49998201816115695
0.05,1.5811388300841895,7.541955442547153e-05,0.0001639697243756474,0.45996024395752877
0.05,1.5811388300841895,8.251397584945735e-05,0.00028530752437862055,0.2892106544654471
0.05,1.5811388300841895,7.725936873240038e-05,0.00017525626141729682,0.4408365675931012
0.05,1.5811388300841895,7.420906746576851e-05,0.00020156051046016203,0.36817265096396823
0.05,1.5811388300841895,6.79182835459408e-05,0.0001889554894224453,0.3594406479194515
0.05,1.5811388300841895,8.389446556014062e-05,0.00023709912938059315,0.3538370882225917
0.05,1.5811388300841895,8.155084082668348e-05,0.00015047912461151769,0.5419412229916811
0.05,1.5811388300841895,8.743136447530525e-05,0.0001919505157928221,0.4554890832889062
0.05,1.5811388300841895,8.692545196852173e-05,0.00021256745095259966,0.4089311490492738
0.05,1.5811388300841895,7.907235425749619e-05,0.00011420196590758246,0.6923904823274689
0.05,1.5811388300841895,8.168502459109868e-05,0.00016125663978786432,0.5065529375941148
0.05,1.5811388300841895,7.30924383127968e-05,0.00014768635121822148,0.4949166778776689
0.05,1.5811388300841895,6.907235902795792e-05,7.437311862190303e-05,0.9287274798722233
0.05,1.5811388300841895,7.897290224172843e-05,0.00011260934691632583,0.701299709165431
0.05,1.5811388300841895,7.160451654685049e-05,8.541965204894761e-05,0.838267480951799
0.05,1.5811388300841895,0.00010240928453733464,0.00046307275478397423,0.22115160842297682
0.05,1.5811388300841895,8.268468331022006e-05,0.00015154261194819048,0.545620022297678
0.05,1.5811388300841895,7.696319689307952e-05,0.0004246445506717277,0.18124145658135637
0.05,1.5811388300841895,8.355980106578087e-05,0.0002236922093166656,0.3735481057701524
0.05,1.5811388300841895,8.445189924379005e-05,0.00013946850628257168,0.605526663293327
0.05,1.5811388300841895,7.083464762915578e-05,0.0001379207854021606,0.5135893579971312
0.05,1.5811388300841895,7.235980506255922e-05,8.669106895880255e-05,0.8346858094107266
0.05,1.5811388300841895,7.462957156555645e-05,0.00032897016323312183,0.226858177143168
0.05,1.5811388300841895,8.391374907632157e-05,0.00019065811077670814,0.44012682562767186
0.05,1.5811388300841895,0.0001011007147871496,0.00023109160610792294,0.4374919387592736
0.05,1.5811388300841895,8.259775652871067e-05,0.00017515135691180623,0.47157931280144766
0.05,1.5811388300841895,8.996759663960198e-05,0.00013419077011260928,0.6704454901339608
0.05,1.5811388300841895,7.620383585660861e-05,0.0002553991944108871,0.2983714808982977
0.05,1.5811388300841895,7.738663564092623e-05,0.00012775282886157092,0.6057528144819402
0.05,1.5811388300841895,7.941558499498848e-05,0.00023056502182367238,0.3444389975844757
0.05,1.5811388300841895,8.33247183571673e-05,0.0005177332341015565,0.16094141320049518
0.05,1.5811388300841895,8.724539640070361e-05,0.0001964152887811051,0.44418841803060555
0.05,1.5811388300841895,8.566838722321192e-05,0.000838719544759511,0.10214187538431088
0.05,1.5811388300841895,7.305001957326434e-05,0.00013846609542213117,0.5275661117659326
0.05,1.5811388300841895,7.864945258257057e-05,0.00013036519216470273,0.6033010136878043
0.05,1.5811388300841895,9.0768623714813e-05,0.00016255481179188678,0.5583877998703655
0.05,1.5811388300841895,8.15837519410663e-05,0.00011134307047868206,0.7327241074844121
0.05,1.5811388300841895,7.791959041782869e-05,9.33928224496392e-05,0.8343209721480017
0.05,1.5811388300841895,7.396723385947209e-05,0.00024762178429293144,0.29871052771338724
0.05,1.5811388300841895,7.30471653783275e-05,0.00015451348987729823,0.4727559091205271
0.05,1.5811388300841895,0.00010011584246508661,0.0002113354100687373,0.4737296150821281
0.05,1.5811388300841895,7.697686712615871e-05,0.0001525860824361237,0.5044815745786194
0.05,1.5811388300841895,7.718681844725223e-05,0.00015926923642047466,0.4846310573341179
0.05,1.5811388300841895,8.433973411539404e-05,0.0002268967715469598,0.37170971424747057
0.05,1.5811388300841895,8.151359715212991e-05,0.0001368079715495262,0.5958249086576141
0.05,1.5811388300841895,7.037106116998892e-05,0.00028046500998795646,0.250908522146883
0.05,1.5811388300841895,6.975231336298907e-05,9.525671803992319e-05,0.7322561053778388
0.05,1.5811388300841895,7.605843357459602e-05,0.00010751934815570431,0.7073929937191572
0.05,1.5811388300841895,0.00010146826537131718,0.0003676294300018933,0.27600691645060793
0.05,1.5811388300841895,7.708909596453873e-05,0.0001658501266217694,0.464811800477818
0.05,1.5811388300841895,8.050279722440992e-05,0.0001765818486873256,0.4558950867422203
0.05,1.5811388300841895,7.504046147832021e-05,0.00012120561172355064,0.6191170558131807
0.05,1.5811388300841895,7.926610733724361e-05,0.0003384852399638992,0.23417891824676804
0.05,1.5811388300841895,9.27161747746931e-05,0.0002783522996513271,0.33308930765376227
0.05,1.5811388300841895,8.00010132426315e-05,0.0001230737624714369,0.6500249251841815
0.05,1.5811388300841895,8.368681613910017e-05,0.00034881045315630254,0.2399206084044734
0.05,1.5811388300841895,7.811131714876448e-05,9.538279489623975e-05,0.8189245999106685
0.05,1.5811388300841895,6.7146470708941e-05,0.0002433485151125754,0.27592718483561895
0.05,1.5811388300841895,8.100468952409712e-05,0.00015866800797664966,0.5105294416755907
0.05,1.5811388300841895,7.823599313416864e-05,0.00010249399734294573,0.7633226838874317
0.05,1.5811388300841895,6.959709322804004e-05,9.815263661926301e-05,0.7090700324027894
0.05,1.5811388300841895,6.617532817693968e-05,0.00023889952087681525,0.2770006734800525
0.05,1.5811388300841895,8.45673599377284e-05,0.00018693513942257047,0.45238878147228523
0.05,1.5811388300841895,8.022098198222205e-05,0.00013473374955748485,0.5954037666560698
0.05,1.5811388300841895,8.737585785654533e-05,0.00028743578463371776,0.30398392450643974
0.05,1.5811388300841895,9.739903272801035e-05,0.00046614133413359486,0.20894742773464506
0.05,1.5811388300841895,8.82475195174721e-05,0.00019753303315662947,0.4467481621035919
0.05,1.5811388300841895,8.213551391969757e-05,0.00018509044687062395,0.443758796352733
0.05,1.5811388300841895,7.959523586928263e-05,0.000801340465592184,0.09932761327666437
0.05,1.5811388300841895,8.228726438187581e-05,0.00016652733962168914,0.49413666590010435
0.05,1.5811388300841895,7.068580027742051e-05,0.0007375434551291901,0.0958395058431357
0.05,1.5811388300841895,7.395704431712358e-05,0.00013346558059617008,0.5541282178279142
0.05,1.5811388300841895,8.381563434059226e-05,0.0005499298223688402,0.15241150948961768
0.05,1.5811388300841895,7.818993160618016e-05,0.0002960572987649749,0.26410404989964875
0.05,1.5811388300841895,7.309805601774303e-05,0.00013731070123827483,0.5323551286137284
0.05,1.5811388300841895,7.713570815504395e-05,0.00015768804891328302,0.4891664820931546
0.05,1.5811388300841895,7.76779549864709e-05,0.00018484696133076959,0.4202284659008925
0.05,1.5811388300841895,7.942820871408039e-05,0.00015638445299925592,0.5079034852298158
